이미지,이름,영문이름,종류,가격,당도,바디,품종,아로마1,아로마2,아로마3
https://wine21.speedgabia.com/WINE_MST/TITLE/0156000/W0156399.jpg,베르베르아나 리제르바 셀렉션 오로,Berberana Reserva seleccion Oro,레드,4,1,4,템프라니요,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/IMAGE/0156000/T0156257_003.png,쿠지노 마쿨 안티구아스 리제르바 까베르네 소비뇽,Cousino Macul Antiguas Reserva Cabernet Sauvignon,레드,4,1,3,카베르네 소비뇽,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0156000/W0156201.jpg,센시 키안티 리제르바 '달캄포',Sensi Chianti Riserva 'Dalcampo',레드,4,1,3,블렌디드,레몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0156000/W0156052.jpg,콜리모로 몬테풀치아노 다부르쪼,Colimoro Montepulciano d'Abruzzo,레드,3,1,3,몬테풀치아노,오크통,크로와상, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155993.jpg,테라 오스트랄리스 까베르네 멜롯,Terra Australis Cabernet Merlot,레드,3,1,3,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155992.jpg,테라 오스트랄리스 쉬라즈,Terra Australis Shiraz,레드,3,1,3,시라/쉬라즈,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155962.jpg,그랑 세르 꼬뜨 뒤 론 '레 포르테스 뒤 카스텔라스',Grandes Serres Cotes du Rhone 'Les Portes du Castelas',레드,4,1,3,블렌디드,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155949.jpg,깐띠네 포베로 '일 드라포' 모스토 로쏘,Cantine Povero 'Il Drappo' Mosto d'Uva Rosso,레드,3,4,2,프레이자,꽃,베리, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155927.jpg,도팡 꼬뜨 뒤 론 리저브 루즈,Les Dauphins Cotes du Rhone Reserve Rouge,레드,3,1,3,블렌디드,꽃,베리,파인애플
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155906.jpg,라 포사다,LA POSADA,레드,4,1,4,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155903.jpg,핀카 라 솔라나 루손,FINCA LA SOLANA LUZON,레드,3,1,3,모나스트렐,꽃,베리, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155868.jpg,고메즈 데 세구라 틴토,Gomez de Segura Tinto,레드,3,1,3,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155825.jpg,라 트리부,La Tribu,레드,3,1,4,블렌디드,꽃,레몬,베리
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/155818.jpg,루이스 까냐스 크리안자,Luis Canas Crianza,레드,4,1,3,블렌디드,사과,오크통,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155797.jpg,로버트 오틀리 비치헛 쉬라즈,Robert Oatley Beach Hut Shiraz,레드,3,1,3,시라/쉬라즈,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155786.jpg,카노 템프라니요-가르나차,Cano Tempranillo-Garnacha,레드,3,1,4,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155681.jpg,아레스티 에스테이트 셀렉션 메를로,Aresti Estate Selection Merlot,레드,4,1,3,메를로,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155680.jpg,아레스티 에스테이트 셀렉션 까베르네 쇼비뇽,Aresti Estate Selection Cabernet Sauvignon,레드,4,1,4,카베르네 소비뇽,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155670.jpg,비냐 산 후안 레드,Vina San Juan Red,레드,3,1,3,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155536.jpg,라 크라사드 까리냥 올드 바인 비에이 비뉴,La Croisade Carignan vieilles vignes,레드,3,1,4,까리냥,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155533.jpg,라 크라사드 카버네 시라,La Croisade Cabernet Syrah,레드,3,1,4,블렌디드,시나몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155526.jpg,오토리타스 레세르바 시라,Autoritas Reserva Syrah,레드,3,1,3,블렌디드,베리,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155525.jpg,오토리타스 레세르바 카르메네르,Autoritas Reserva Carmenere,레드,3,1,3,카르메네르,사과,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155524.jpg,오토리타스 레세르바 멀롯,Autoritas Reserva Merlot,레드,3,1,3,블렌디드,사과,숙성,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155523.jpg,오토리타스 레세르바 카버네 소비뇽,Autoritas Reserva Cabernet Sauvignon,레드,3,1,3,블렌디드,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155522.jpg,아랄디카 브라케토 다퀴 돌체,Araldica Brachetto d'Acqui Dolce,레드,3,4,3,브라케토,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155512.jpg,무똥 까데 칸 리미티드 에디션,Mouton Cadet Cannes Limited Edition,레드,4,1,3,블렌디드,베리,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155511.png,무똥 까데 헤리티지,Mouton Cadet Heritage,레드,4,1,3,블렌디드,베리,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/155421.jpg,노블 오 메독,Noble Haut-Medoc,레드,3,1,3,블렌디드,꽃,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155283.jpg,캐빗 컬렉션 피노 누아,Cavit Collection Pinot Noir,레드,4,1,3,피노 누아,말린과일,베리,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0155000/W0155239.jpg,보데가스 까스따뇨 지에스엠,Bodegas Castano GSM,레드,3,1,3,블렌디드,꽃,베리,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154907.jpg,빌라드 엑스프레시옹 리저브 시라,Villard Expresion Reserve Syrah,레드,4,1,4,시라/쉬라즈,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154766.jpg,얄리 레세르바 메를로,Yali Reserva Merlot,레드,3,1,3,블렌디드,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154765.jpg,얄리 레세르바 까르메네르,Yali Reserva Carmenere,레드,3,1,4,카르메네르,베리,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154764.jpg,얄리 레세르바 까베르네 소비뇽,Yali Reserva Cabernet Sauvignon,레드,3,1,4,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154622.jpg,프리미시아 호벤 틴토,Primicia Joven Tinto,레드,3,1,2,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154613.jpg,메짜코로나 까베르네 소비뇽,Mezzacorona Cabernet Sauvignon,레드,3,1,4,카베르네 소비뇽,꽃,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154579.png,발비 소프라니 갈라로사,Balbi Soprani Gala Rosa,레드,3,4,3,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154538.jpg,차카나 에스테이트 까베르네 소비뇽,Chakana Estate Cabernet Sauvignon,레드,3,1,4,카베르네 소비뇽,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154537.jpg,차카나 에스테이트 말벡,Chakana Estate Malbec,레드,3,1,4,말벡,돌,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154481.jpg,루이 자도 부르고뉴 피노누아,Louis Jadot Bourgogne Pinot Noir,레드,3,1,2,피노 누아,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/154439.jpg,샤또 레 샤팡 드 가이유,Chateau Les Chapins de Gaillou,레드,3,1,3,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154434.jpg,스티븐 켄트 리츠 뀌베 까베르네 소비뇽,Steven Kent Ritz Cuvee Cabernet Sauvignon,레드,4,2,4,카베르네 소비뇽,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154334.jpg,노스트로스 그랑 리저브 까베르네 쇼비뇽,Nostros Gran Reserva Cabernet Sauvignon,레드,3,1,3,카베르네 소비뇽,사과,아몬드,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154226.jpg,포데레 엘리사 키안티,Podere Elisa Chianti,레드,3,1,2,블렌디드,꽃,말린과일,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154182.jpg,스페리 발폴리첼라 클라시코,Speri Valpolicella Classico,레드,4,1,4,블렌디드,숙성, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154067.jpg,핑카 안티구아 템프라니요,Finca Antigua Tempranillo,레드,3,1,4,템프라니요,말린과일,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154066.jpg,핑카 안티구아 가르나차,Finca Antigua Garnacha,레드,3,1,3,가르나차,꽃,사과,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154037.jpg,캐서린 힐즈 까베르네 쇼비뇽,Katherine Hills Cabernet Sauvignon,레드,3,1,4,카베르네 소비뇽,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154036.jpg,캐서린 힐즈 쉬라즈,Katherine Hills Shiraz,레드,3,1,3,시라/쉬라즈,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154035.jpg,퀸 애들레이드 쉬라 까베르네,Queen Adelaide Shiraz Cabernet,레드,3,1,3,블렌디드,베리,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0154000/W0154034.jpg,퀸 애들레이드 까베르네 쇼비뇽,Queen Adelaide Cabernet Sauvignon,레드,3,1,3,카베르네 소비뇽,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153928.jpg,산 페드로 에피카 까베르네 소비뇽,San Pedro Epica Cabernet Sauvignon,레드,4,1,3,카베르네 소비뇽,말린과일,베리, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153797.jpg,에스엠지 까르미네르,SMG Carmenere,레드,3,1,3,카르메네르,오크통,크로와상, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153796.jpg,에스엠지 멜롯,SMG Merlot,레드,3,1,3,메를로,사과,숙성,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153795.jpg,에스엠지 까베르네쇼비뇽,SMG Cabernet Sauvignon,레드,3,2,3,카베르네 소비뇽,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153656.jpg,SMG 시라,SMG Syrah,레드,3,1,4,시라/쉬라즈,베리,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153570.jpg,카사블랑카 인도미타 그랑 리제르바 멜롯,Casablanca Indomita Gran Reserve Merlot,레드,3,1,3,메를로,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153569.jpg,인도미타 그랑 리제르바 까베르네 소비뇽,Indomita Gran Reserve Cabernet Sauvignon,레드,3,1,5,카베르네 소비뇽,사과,아몬드,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/153526.jpg,샤또 시트랑,Chateau Citran,레드,4,1,3,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153484.jpg,벨링햄 모카 야바 멜롯,Bellingham Mocha Java Merlot,레드,3,3,4,메를로,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153463.jpg,로즈마운트 다이아몬드 셀러 까베르네 멜롯,Rosemount Diamond Cellar Cabernet Merlot,레드,3,1,3,블렌디드,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0153000/W0153389.jpg,토레스 아트리움 카베르네 소비뇽,Torres Atrium Cabernet Sauvignon,레드,3,1,3,카베르네 소비뇽,말린과일,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152990.jpg,라포스톨 까르메네르,Lapostolle Carmenere,레드,3,1,3,블렌디드,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/152691.jpg,레드트리 쁘띠 시라,Redtree Petite Syrah,레드,3,1,3,쁘띠 시라,베리,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152351.jpg,그랜트 버지 벤치마크 카베르네 쉬라즈,Grant Burge Benchmark Cabernet Shiraz,레드,3,1,4,블렌디드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152206.jpg,모란데 피오네로 피노누아,Morande Pionero Pinot Noir,레드,3,1,3,피노 누아,베리,시나몬,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152205.jpg,모란데 피오네로 까르미네르,Morande Pionero Carmenere,레드,3,1,4,카르메네르,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152203.jpg,모란데 피오네로 카베르네 소비뇽,Morande Pionero Cabernet Sauvignon,레드,3,1,4,카베르네 소비뇽,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152196.jpg,꼴레 모로 클럽 몬테풀치아노 다부르쪼,Colle Moro Club Montepulciano d'Abruzzo,레드,3,1,5,몬테풀치아노,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152188.jpg,가르시아 데 올라노 크리안자,Garcia de Olano Crianza Rioja,레드,4,1,3,템프라니요,베리,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152130.jpg,뛰느방 깔베 뀌베 꽁스땅스,Thunevin Calvet Cuvee Constance,레드,4,1,4,블렌디드,사과,숙성,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152123.jpg,꽁떼스 드 비,Comtesse de By,레드,4,1,4,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152122.jpg,라 드모아젤 드 비,La Demoiselle de by,레드,3,1,3,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152114.jpg,샤또 꾸데르 모브쟁,Chateau Coudert Mauvezin,레드,4,1,3,메를로,숙성, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152048.jpg,탈라몬티 모다 몬테풀치아노 다부르쪼,Talamonti Moda Montepulciano d'Abruzzo,레드,3,1,3,몬테풀치아노,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152038.jpg,다 빈치 끼안티,Da Vinci Chianti,레드,3,1,2,블렌디드,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0152000/W0152030.jpg,보리 마누 보 리바쥬 프리미엄,Borie Manoux Beau Rivage Premium,레드,3,1,3,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151760.jpg,몬테스 트윈스,Montes Twins,레드,3,1,3,블렌디드,시나몬,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151746.jpg,샤또 루지예,Chateau Rougier,레드,3,1,4,블렌디드,베리,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151724.jpg,레알탄자 크리안자,Lealtanza Crianza,레드,4,1,3,템프라니요,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151676.png,사이클즈 글래디에이터 카베르네 소비뇽,Cycles Gladiator Cabernet Sauvignon,레드,3,1,3,블렌디드,돌,베리, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151668.jpg,르 빌라쥐 뒤 쉬드 까베르네 소비뇽,Le Village Du Sud Cabernet Sauvignon,레드,4,1,4,카베르네 소비뇽,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151667.jpg,르 빌라쥐 뒤 쉬드 시라,Le Village Du Sud Syrah,레드,4,1,4,시라/쉬라즈,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151361.jpg,파이니스트 플루리,Finest Fleurie,레드,3,1,2,가메이,말린과일,베리,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151300.jpg,도멘 폴 마스 클라우드 발 루즈,Domaines Paul Mas Claude Val Rouge,레드,3,1,3,블렌디드,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151156.jpg,푼타 데 플레차스,Punta de Flechas,레드,4,1,4,말벡,돌,시나몬,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151046.jpg,빅하우스 빅하우스 카디날 진,Big House Cardinal Zin,레드,3,1,3,블렌디드,베리,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151045.jpg,빅하우스 더 유주얼 서스펙트 까베르네쇼비뇽,Big House The Usual suspect Cabernet Sauvignon,레드,3,1,3,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151043.jpg,빅하우스 레드,Big House Red,레드,3,2,3,블렌디드,꽃,베리,숙성
https://wine21.speedgabia.com/WINE_MST/TITLE/0151000/W0151036.jpg,무크자니,Mukuzani,레드,3,1,3,사페라비,베리,시나몬,아몬드
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150981.jpg,르 플랑 클래식,Le Plan Classic,레드,3,1,3,블렌디드,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150979.jpg,피치니 사쏘 알 포지오,Piccini Sasso Al Poggio,레드,3,1,3,블렌디드,돌,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150953.jpg,체비코 갈라씨 산지오베제 디 로마냐 수페리오레,Cevico Galassi Sangiovese di Romagna Superiore,레드,3,1,4,산지오베제,꽃, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150926.jpg,아방트 까베르네 소비뇽,Avant Cabernet Sauvignon,레드,3,1,4,카베르네 소비뇽,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150919.jpg,파이니스트 스텔렌보쉬 쉬라즈,Finest Stellenbosch Shiraz,레드,3,2,4,시라/쉬라즈,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150880.jpg,미라수 피노 누아,Mirassou Pinot Noir,레드,4,2,3,피노 누아,꽃,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150877.jpg,미라수 까베르네 소비뇽,Mirassou Cabernet Sauvignon,레드,4,1,4,블렌디드,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150869.jpg,고스트 파인 진판델,Ghost Pines Zinfandel,레드,3,1,3,블렌디드,말린과일,베리,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150867.png,고스트 파인 멜롯,Ghost Pines Merlot,레드,3,1,3,메를로,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150866.png,고스트 파인 까베네 소비뇽,Ghost Pines Cabernet Sauvignon,레드,3,1,4,블렌디드,말린과일,베리,사과
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150846.jpg,바롱 브라소니예,Baron Brassonnier,레드,3,1,3,블렌디드,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150685.jpg,코스탈 릿지 피노 누아,Coastal Ridge Pinot Noir,레드,4,1,3,피노 누아,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150602.jpg,초콜릿 샵,Chocolate Shop,레드,3,2,3,보르도 블렌드 레드,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150518.jpg,쿠지노 마쿨 안티구아스 리제르바 메를로,Cousino Macul Antiguas Reserva Merlot,레드,4,1,3,메를로,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150452.jpg,카이켄 테루아 시리즈 말벡,Kaiken Terrior Series Malbec,레드,3,1,4,블렌디드,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150448.jpg,블라송 머큐리,Blason Mercurey,레드,3,1,2,피노 누아,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150381.jpg,토마시 발폴리첼라,Tommasi Valpolicella,레드,3,1,2,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150361.jpg,메르세데스 에구렌 쉬라즈 템프라니요,Mercedes Eguren Shyraz Tempranillo,레드,3,1,3,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150360.jpg,우가르떼,Ugarte,레드,3,1,3,블렌디드,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150349.jpg,판티니 프리모 산제오베제 메를로,Fantini Primo Sangiovese Merlot,레드,3,1,3,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150290.jpg,샤또 투르 라 베리테,Chateau Tour La Verite,레드,3,1,3,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150272.jpg,페도 아란치오 까베르네 소비뇽,Feudo Arancio Cabernet Sauvignon,레드,3,1,4,카베르네 소비뇽,사과,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150230.jpg,초노 리제르바 까르미네르,Chono Reserva Carmenere,레드,3,1,3,카르메네르,오크통,크로와상, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150229.jpg,초노 리제르바 까베르네 소비뇽,Chono Reserva Cabernet Sauvignon,레드,3,1,3,카베르네 소비뇽,오크통, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150205.jpg,파이니스트 비냐 마라 리오하 레쎄르바,Finest Vina Mara Rioja Reserva,레드,3,1,4,템프라니요,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150037.jpg,도그마 리제르바 피노 누아,Dogma Reserva Pinot Noir,레드,4,1,3,피노 누아,사과, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0150000/W0150025.jpg,산타 아나 에코 말벡,Santa Ana Eco Malbec,레드,3,1,3,말벡,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149970.jpg,마유 리제르바 쉬라,Mayu Reserva Syrah,레드,3,1,3,시라/쉬라즈,사과,숙성, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149901.jpg,오초띠에라스 까베르네 쇼비뇽 리제르바,Ochotierras Reserva Cabernet Sauvignon,레드,3,1,3,카베르네 소비뇽,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149896.jpg,발레 드 살리나스 로블,Valle de Salinas Roble,레드,3,1,4,블렌디드,사과,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149882.jpg,호프 델 수르 8515,Hoppe del Sur 8515,레드,3,1,3,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149881.jpg,라 토스카 까르미네르 리제르바,La Tosca Carmenere Reserva,레드,3,1,3,카르메네르,시나몬, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149880.jpg,라 토스카 까베르네 쇼비뇽 리제르바,La Tosca Cabernet Sauvignon Reserva,레드,3,1,4,카베르네 소비뇽,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149871.jpg,샤또 라 세르,Chateau La Serre,레드,3,1,3,블렌디드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149833.jpg,에스피리뚜 리제르바 프리바다 카버넷 소비뇽,Espiritu Reserva Privada Cabernet Sauvignon,레드,4,1,3,카베르네 소비뇽,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149796.jpg,코스탈 릿지 메를로,Coastal Ridge Merlot,레드,3,1,3,메를로,베리,사과,시나몬
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149660.png,핀까 엘 오리엔 그란 레세르바 말벡,Finca el Origen Gran Reserva Malbec,레드,3,1,4,말벡,사과,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149580.jpg,689 레드 나파 밸리,689 Red Napa Valley,레드,3,1,3,블렌드,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149511.jpg,비네키 크반치카라,Binekhi Khvanchkara,레드,3,4,3,블렌드,베리,사과, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149481.jpg,엠 파이브,M 5,레드,3,1,3,모나스트렐,베리,사과,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149425.png,로피또 프레르 꼬뜨 뒤 론,Ropiteau Freres Cotes du Rhone,레드,4,1,3,블렌디드,꽃,베리, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149376.jpg,레드우드 까베르네 소비뇽,Redwood Cabernet Sauvignon,레드,3,2,4,카베르네 소비뇽,베리,오크통, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149375.jpg,레드우드 피노 누아,Redwood Pinot Noir,레드,3,2,3,피노 누아,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149368.jpg,몬타나냐 키안티,Montagnana Chianti,레드,4,1,2,블렌디드,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149353.jpg,샤또 로스 볼도스 모멘토스 까베르네 쇼비뇽,Chateau Los Boldos Momentos Cabernet Sauvignon,레드,3,1,3,카베르네 소비뇽,베리,시나몬, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149352.jpg,샤또 로스 볼도스 모멘토스 메를로,Chateau Los Boldos Momentos Merlot,레드,3,1,3,메를로,베리,사과,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0149000/W0149300.jpg,아구어리베이 말벡,Aguaribay Malbec,레드,3,1,4,말벡,꽃,돌,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148825.jpg,리나씨멘토,Rinascimento,레드,3,1,4,블렌디드,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148325.jpg,라포스톨 메를로,Lapostolle Merlot,레드,3,1,4,블렌디드,오크통,허브, 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148324.jpg,라포스톨 까베르네 소비뇽,Lapostolle Cabernet Sauvignon,레드,3,1,3,블렌디드,베리,오크통,허브
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148152.jpg,타스카 달메리타 레갈레알리 네로 다볼라,Tasca d'Almerita Regaleali Nero d'Avola,레드,4,1,3,네로 다볼라,베리, , 
https://wine21.speedgabia.com/WINE_MST/TITLE/0148000/W0148025.jpg,깔베 리저브 보르도 레드,Calvet Reserve Bordeaux Red,레드,3,1,3,블렌디드,베리,시나몬,오크통
https://wine21.speedgabia.com/WINE_MST/TITLE/0147000/W0147996.jpg,토조 마르살라,Toso Marsala,레드,3,4,5,블렌디드,사과, , 
